Transaction_ID,Customer_ID,Transaction_Date,Category,Product,Quantity,Unit_Price,Discount_Pct,Gross_Amount,Discount_Amount,Net_Amount,Payment_Mode,Channel,Region
TXN009433,CUST0476,2024-11-20,Sports,Yoga Mat,2,1703.46,10.0,3406.92,340.69,3066.23,UPI,In-Store,East
TXN009434,CUST0154,2024-07-30,Electronics,USB Cable,4,1711.74,0.0,6846.96,0.0,6846.96,Debit Card,Online,North
TXN009435,CUST0406,2024-03-09,Groceries,Snacks Pack,3,520.32,15.0,1560.96,234.14,1326.82,Debit Card,In-Store,Central
TXN009436,CUST0314,2024-12-18,Fashion,Sneakers,3,1557.52,15.0,4672.56,700.88,3971.68,Net Banking,Online,North
TXN009437,CUST0718,2023-07-26,Fashion,Jacket,3,1202.98,0.0,3608.94,0.0,3608.94,UPI,Online,South
TXN009438,CUST0576,2024-09-29,Home & Kitchen,LED Lamp,5,942.9,15.0,4714.5,707.17,4007.33,Credit Card,Online,West
TXN009439,CUST0141,2024-11-25,Home & Kitchen,LED Lamp,3,2108.48,20.0,6325.44,1265.09,5060.35,Debit Card,Online,East
TXN009440,CUST0474,2024-10-13,Fashion,Cap,2,1592.16,0.0,3184.32,0.0,3184.32,UPI,Online,West
TXN009441,CUST0368,2024-11-02,Sports,Yoga Mat,5,1243.21,0.0,6216.05,0.0,6216.05,Cash on Delivery,In-Store,Central
TXN009442,CUST0120,2024-09-04,Sports,Football,4,1129.1,20.0,4516.4,903.28,3613.12,Credit Card,Online,West
TXN009443,CUST0472,2023-11-26,Sports,Yoga Mat,1,851.31,0.0,851.31,0.0,851.31,Debit Card,Online,South
TXN009444,CUST0474,2024-05-11,Fashion,Jeans,4,525.68,15.0,2102.72,315.41,1787.31,Credit Card,Online,West
TXN009445,CUST0631,2024-09-22,Home & Kitchen,Mixer Grinder,5,601.04,0.0,3005.2,0.0,3005.2,Cash on Delivery,In-Store,North
TXN009446,CUST0337,2023-08-30,Home & Kitchen,Mixer Grinder,4,284.95,0.0,1139.8,0.0,1139.8,Debit Card,Online,South
TXN009447,CUST0070,2024-09-22,Sports,Yoga Mat,1,2289.81,0.0,2289.81,0.0,2289.81,UPI,Online,South
TXN009448,CUST0558,2024-11-10,Home & Kitchen,Mixer Grinder,2,1809.13,5.0,3618.26,180.91,3437.35,Debit Card,Online,East
TXN009449,CUST0569,2024-12-12,Beauty,Face Wash,1,523.43,0.0,523.43,0.0,523.43,Debit Card,In-Store,West
TXN009450,CUST0610,2024-08-27,Beauty,Shampoo,5,1022.77,20.0,5113.85,1022.77,4091.08,UPI,Online,East
TXN009451,CUST0746,2024-07-06,Electronics,USB Cable,2,2784.46,15.0,5568.92,835.34,4733.58,Cash on Delivery,Online,North
TXN009452,CUST0231,2023-05-10,Fashion,Cap,3,2111.55,25.0,6334.65,1583.66,4750.99,Cash on Delivery,Online,South
TXN009453,CUST0200,2024-07-13,Electronics,Power Bank,4,1295.14,5.0,5180.56,259.03,4921.53,UPI,In-Store,East
TXN009454,CUST0681,2024-08-23,Groceries,Cooking Oil 1L,2,359.53,5.0,719.06,35.95,683.11,Cash on Delivery,In-Store,North
TXN009455,CUST0533,2024-04-22,Beauty,Perfume,3,364.38,20.0,1093.14,218.63,874.51,Net Banking,In-Store,Central
TXN009456,CUST0368,2024-10-26,Home & Kitchen,Storage Box,4,2933.12,5.0,11732.48,586.62,11145.86,Credit Card,Online,Central
TXN009457,CUST0362,2024-08-15,Home & Kitchen,Curtains,3,3077.63,10.0,9232.89,923.29,8309.6,Cash on Delivery,In-Store,North
TXN009458,CUST0632,2023-05-22,Groceries,Snacks Pack,2,225.07,0.0,450.14,0.0,450.14,Debit Card,Online,Central
TXN009459,CUST0280,2024-06-06,Fashion,Sneakers,3,2007.54,0.0,6022.62,0.0,6022.62,Debit Card,Online,Central
TXN009460,CUST0500,2024-05-18,Home & Kitchen,Storage Box,1,1302.54,15.0,1302.54,195.38,1107.16,Cash on Delivery,In-Store,East
TXN009461,CUST0056,2024-05-29,Beauty,Face Wash,1,1090.08,5.0,1090.08,54.5,1035.58,Credit Card,Online,South
TXN009462,CUST0420,2024-08-14,Beauty,Shampoo,3,229.22,25.0,687.66,171.91,515.75,Debit Card,Online,North
TXN009463,CUST0772,2024-04-09,Home & Kitchen,Curtains,1,2949.96,10.0,2949.96,295.0,2654.96,Cash on Delivery,Online,North
TXN009464,CUST0740,2024-11-20,Electronics,Bluetooth Speaker,1,929.27,0.0,929.27,0.0,929.27,Credit Card,Online,South
TXN009465,CUST0541,2024-12-26,Beauty,Face Wash,4,214.95,15.0,859.8,128.97,730.83,Credit Card,In-Store,North
TXN009466,CUST0183,2023-09-24,Electronics,Bluetooth Speaker,1,2461.06,0.0,2461.06,0.0,2461.06,Debit Card,Online,South
TXN009467,CUST0035,2023-11-17,Sports,Football,4,2788.69,0.0,11154.76,0.0,11154.76,Cash on Delivery,In-Store,Central
TXN009468,CUST0147,2024-09-30,Groceries,Tea 250g,5,263.02,0.0,1315.1,0.0,1315.1,UPI,In-Store,East
TXN009469,CUST0799,2024-11-09,Electronics,Power Bank,1,525.56,0.0,525.56,0.0,525.56,UPI,In-Store,Central
TXN009470,CUST0508,2024-07-05,Sports,Football,3,2958.55,10.0,8875.65,887.57,7988.08,UPI,Online,South
TXN009471,CUST0089,2024-10-11,Sports,Cricket Bat,4,2065.11,0.0,8260.44,0.0,8260.44,Cash on Delivery,In-Store,South
TXN009472,CUST0010,2024-03-05,Sports,Dumbbells,2,2929.1,25.0,5858.2,1464.55,4393.65,Unknown,Online,East
TXN009473,CUST0098,2024-05-18,Groceries,Detergent,2,235.05,25.0,470.1,117.53,352.57,Cash on Delivery,In-Store,Central
TXN009474,CUST0265,2024-10-28,Home & Kitchen,Mixer Grinder,4,1741.86,20.0,6967.44,1393.49,5573.95,Debit Card,Online,South
TXN009475,CUST0479,2024-12-02,Home & Kitchen,Mixer Grinder,1,3209.01,10.0,3209.01,320.9,2888.11,UPI,In-Store,East
TXN009476,CUST0500,2024-07-16,Home & Kitchen,LED Lamp,5,670.85,15.0,3354.25,503.14,2851.11,Cash on Delivery,In-Store,East
TXN009477,CUST0095,2024-10-06,Fashion,T-Shirt,4,1292.56,20.0,5170.24,1034.05,4136.19,Debit Card,In-Store,North
TXN009478,CUST0397,2024-11-17,Beauty,Lipstick,4,580.15,20.0,2320.6,464.12,1856.48,Net Banking,Online,West
TXN009479,CUST0649,2024-06-30,Groceries,Rice 5kg,1,295.13,0.0,295.13,0.0,295.13,Net Banking,In-Store,West
TXN009480,CUST0532,2024-04-18,Home & Kitchen,Storage Box,5,872.01,0.0,4360.05,0.0,4360.05,Debit Card,Online,East
TXN009481,CUST0484,2024-10-13,Beauty,Lipstick,3,1124.35,0.0,3373.05,0.0,3373.05,UPI,Online,East
TXN009482,CUST0315,2024-07-14,Beauty,Moisturizer,3,1019.8,10.0,3059.4,305.94,2753.46,Cash on Delivery,In-Store,South
TXN009483,CUST0470,2024-11-13,Groceries,Tea 250g,2,145.18,0.0,290.36,0.0,290.36,Debit Card,Online,East
TXN009484,CUST0167,2024-12-04,Fashion,Jacket,5,2248.27,0.0,11241.35,0.0,11241.35,Net Banking,Online,South
TXN009485,CUST0052,2023-11-20,Electronics,Smartwatch,3,2833.73,10.0,8501.19,850.12,7651.07,Credit Card,Online,North
TXN009486,CUST0532,2024-08-27,Electronics,Headphones,3,2008.89,5.0,6026.67,301.33,5725.34,Net Banking,Online,East
TXN009487,CUST0484,2024-10-23,Groceries,Snacks Pack,5,429.19,10.0,2145.95,214.59,1931.36,Net Banking,In-Store,East
TXN009488,CUST0541,2024-12-03,Fashion,Cap,2,1408.0,0.0,2816.0,0.0,2816.0,UPI,In-Store,North
TXN009489,CUST0532,2024-12-17,Groceries,Cooking Oil 1L,2,50.94,15.0,101.88,15.28,86.6,Credit Card,In-Store,East
TXN009490,CUST0053,2024-11-22,Electronics,Headphones,3,3287.66,0.0,9862.98,0.0,9862.98,Debit Card,In-Store,South
TXN009491,CUST0076,2024-07-15,Fashion,Cap,3,1908.53,25.0,5725.59,1431.4,4294.19,Credit Card,In-Store,West
TXN009492,CUST0612,2024-11-17,Electronics,Power Bank,1,3031.71,15.0,3031.71,454.76,2576.95,Debit Card,Online,Central
TXN009493,CUST0474,2024-07-31,Electronics,Bluetooth Speaker,2,1916.25,5.0,3832.5,191.62,3640.88,Cash on Delivery,Online,West
TXN009494,CUST0229,2023-12-22,Home & Kitchen,Storage Box,5,2284.83,15.0,11424.15,1713.62,9710.53,UPI,Online,West
TXN009495,CUST0706,2024-07-23,Sports,Cricket Bat,2,1809.48,10.0,3618.96,361.9,3257.06,Net Banking,In-Store,East
TXN009496,CUST0559,2024-07-11,Home & Kitchen,Curtains,2,2119.15,0.0,4238.3,0.0,4238.3,Credit Card,Online,North
TXN009497,CUST0179,2024-11-20,Electronics,Smartwatch,1,2741.03,0.0,2741.03,0.0,2741.03,Net Banking,In-Store,Central
TXN009498,CUST0404,2024-10-05,Electronics,Bluetooth Speaker,2,2331.8,0.0,4663.6,0.0,4663.6,Net Banking,In-Store,South
TXN009499,CUST0764,2024-02-16,Electronics,USB Cable,4,3581.23,15.0,14324.92,2148.74,12176.18,Debit Card,In-Store,Central
TXN009500,CUST0175,2024-12-28,Electronics,USB Cable,4,3007.95,0.0,12031.8,0.0,12031.8,Net Banking,Online,South
TXN009501,CUST0717,2024-08-24,Sports,Football,5,1047.92,10.0,5239.6,523.96,4715.64,Cash on Delivery,Online,East
TXN009502,CUST0662,2024-04-03,Sports,Water Bottle,2,1032.99,10.0,2065.98,206.6,1859.38,Net Banking,In-Store,East
TXN009503,CUST0384,2023-09-19,Groceries,Detergent,4,135.92,20.0,543.68,108.74,434.94,Credit Card,In-Store,West
TXN009504,CUST0472,2023-10-06,Sports,Football,2,1130.42,5.0,2260.84,113.04,2147.8,Debit Card,Online,South
TXN009505,CUST0347,2024-12-05,Beauty,Perfume,5,1068.57,0.0,5342.85,0.0,5342.85,Net Banking,In-Store,East
TXN009506,CUST0192,2024-06-19,Home & Kitchen,Cookware Set,2,3229.74,25.0,6459.48,1614.87,4844.61,Unknown,In-Store,Central
TXN009507,CUST0359,2024-12-29,Home & Kitchen,LED Lamp,4,229.94,0.0,919.76,0.0,919.76,UPI,In-Store,East
TXN009508,CUST0412,2024-04-28,Groceries,Snacks Pack,5,270.13,0.0,1350.65,0.0,1350.65,UPI,Online,North
TXN009509,CUST0532,2024-05-21,Groceries,Rice 5kg,1,405.15,25.0,405.15,101.29,303.86,UPI,In-Store,East
TXN009510,CUST0532,2024-07-07,Electronics,Bluetooth Speaker,2,3330.85,0.0,6661.7,0.0,6661.7,Cash on Delivery,In-Store,East
TXN009511,CUST0447,2024-09-17,Sports,Football,5,1764.44,5.0,8822.2,441.11,8381.09,Debit Card,In-Store,East
TXN009512,CUST0098,2024-02-02,Beauty,Lipstick,1,716.66,15.0,716.66,107.5,609.16,Credit Card,Online,Central
TXN009513,CUST0581,2024-07-22,Electronics,USB Cable,2,960.01,0.0,1920.02,0.0,1920.02,Net Banking,Online,Central
TXN009514,CUST0780,2023-12-30,Beauty,Lipstick,5,1105.41,25.0,5527.05,1381.76,4145.29,Net Banking,In-Store,West
TXN009515,CUST0031,2024-12-17,Fashion,Cap,2,423.6,15.0,847.2,127.08,720.12,Debit Card,In-Store,West
TXN009516,CUST0314,2024-05-27,Groceries,Detergent,4,313.75,0.0,1255.0,0.0,1255.0,Cash on Delivery,Online,North
TXN009517,CUST0578,2023-12-11,Home & Kitchen,Curtains,1,2740.54,10.0,2740.54,274.05,2466.49,Net Banking,In-Store,West
TXN009518,CUST0198,2024-08-22,Groceries,Detergent,3,58.1,0.0,174.3,0.0,174.3,Net Banking,Online,South
TXN009519,CUST0367,2024-09-18,Groceries,Snacks Pack,1,344.45,0.0,344.45,0.0,344.45,UPI,In-Store,West
TXN009520,CUST0743,2024-12-25,Sports,Cricket Bat,1,1557.16,0.0,1557.16,0.0,1557.16,Credit Card,In-Store,South
TXN009521,CUST0773,2024-11-29,Groceries,Tea 250g,3,133.28,25.0,399.84,99.96,299.88,Debit Card,In-Store,East
TXN009522,CUST0625,2024-10-02,Groceries,Rice 5kg,5,484.95,5.0,2424.75,121.24,2303.51,Net Banking,Online,Central
TXN009523,CUST0532,2024-06-07,Beauty,Perfume,5,553.93,0.0,2769.65,0.0,2769.65,Net Banking,Online,East
TXN009524,CUST0379,2024-10-25,Home & Kitchen,LED Lamp,2,911.33,0.0,1822.66,0.0,1822.66,Credit Card,In-Store,North
TXN009525,CUST0532,2024-04-03,Beauty,Perfume,5,639.89,0.0,3199.45,0.0,3199.45,Credit Card,Online,East
TXN009526,CUST0499,2024-04-19,Sports,Football,1,951.42,5.0,951.42,47.57,903.85,Cash on Delivery,In-Store,West
TXN009527,CUST0179,2024-11-06,Home & Kitchen,Curtains,5,1378.87,0.0,6894.35,0.0,6894.35,Debit Card,Online,Central
TXN009528,CUST0476,2024-06-11,Beauty,Perfume,1,1002.27,10.0,1002.27,100.23,902.04,UPI,Online,East
TXN009529,CUST0514,2024-03-17,Beauty,Perfume,5,854.22,20.0,4271.1,854.22,3416.88,UPI,Online,North
TXN009530,CUST0479,2024-05-31,Sports,Dumbbells,1,1618.97,5.0,1618.97,80.95,1538.02,Net Banking,In-Store,East
TXN009531,CUST0248,2024-08-12,Beauty,Lipstick,5,759.01,20.0,3795.05,759.01,3036.04,UPI,Online,Central
TXN009532,CUST0532,2024-09-02,Groceries,Detergent,1,214.13,5.0,214.13,10.71,203.42,UPI,Online,East
TXN009533,CUST0243,2024-08-04,Home & Kitchen,LED Lamp,2,479.61,20.0,959.22,191.84,767.38,Cash on Delivery,In-Store,Central
TXN009534,CUST0532,2024-07-01,Beauty,Shampoo,1,1082.57,0.0,1082.57,0.0,1082.57,UPI,Online,East
TXN009535,CUST0768,2024-03-09,Beauty,Lipstick,5,1073.99,0.0,5369.95,0.0,5369.95,Cash on Delivery,Online,South
TXN009536,CUST0314,2024-05-04,Groceries,Cooking Oil 1L,5,384.98,0.0,1924.9,0.0,1924.9,Credit Card,Online,North
TXN009537,CUST0519,2023-11-07,Fashion,Jeans,5,1809.88,20.0,9049.4,1809.88,7239.52,Cash on Delivery,In-Store,Central
TXN009538,CUST0625,2024-10-23,Beauty,Face Wash,3,182.71,20.0,548.13,109.63,438.5,Debit Card,Online,Central
TXN009539,CUST0532,2024-03-21,Sports,Water Bottle,2,739.56,10.0,1479.12,147.91,1331.21,UPI,Online,East
TXN009540,CUST0672,2024-04-20,Sports,Cricket Bat,2,1858.49,20.0,3716.98,743.4,2973.58,Unknown,In-Store,East
TXN009541,CUST0002,2024-12-02,Electronics,USB Cable,2,1577.23,0.0,3154.46,0.0,3154.46,UPI,Online,South
TXN009542,CUST0309,2024-07-23,Fashion,T-Shirt,5,2358.3,0.0,11791.5,0.0,11791.5,Debit Card,In-Store,North
TXN009543,CUST0790,2023-08-20,Groceries,Detergent,1,453.38,25.0,453.38,113.34,340.04,Cash on Delivery,Online,East
TXN009544,CUST0306,2024-08-14,Electronics,Smartwatch,1,1979.92,10.0,1979.92,197.99,1781.93,Net Banking,In-Store,East
TXN009545,CUST0035,2023-09-18,Fashion,T-Shirt,3,493.71,0.0,1481.13,0.0,1481.13,Credit Card,In-Store,Central
TXN009546,CUST0489,2024-05-17,Groceries,Cooking Oil 1L,3,399.42,0.0,1198.26,0.0,1198.26,Credit Card,In-Store,South
TXN009547,CUST0790,2023-11-05,Groceries,Snacks Pack,4,583.31,0.0,2333.24,0.0,2333.24,Cash on Delivery,In-Store,East
TXN009548,CUST0081,2024-07-11,Sports,Water Bottle,5,158.6,0.0,793.0,0.0,793.0,UPI,In-Store,West
TXN009549,CUST0264,2024-04-11,Home & Kitchen,Mixer Grinder,4,490.2,20.0,1960.8,392.16,1568.64,Credit Card,Online,West
TXN009550,CUST0532,2024-03-27,Electronics,Bluetooth Speaker,3,3261.06,0.0,9783.18,0.0,9783.18,Debit Card,Online,East
TXN009551,CUST0068,2024-09-28,Electronics,Bluetooth Speaker,2,2918.12,10.0,5836.24,583.62,5252.62,Credit Card,In-Store,Central
TXN009552,CUST0555,2024-04-22,Home & Kitchen,Cookware Set,2,3183.65,0.0,6367.3,0.0,6367.3,Credit Card,Online,Central
TXN009553,CUST0093,2024-09-13,Home & Kitchen,Curtains,5,2893.17,0.0,14465.85,0.0,14465.85,UPI,Online,Central
TXN009554,CUST0367,2024-10-12,Electronics,Bluetooth Speaker,1,2751.18,25.0,2751.18,687.79,2063.39,Debit Card,Online,West
TXN009555,CUST0519,2024-03-21,Home & Kitchen,Curtains,4,366.08,10.0,1464.32,146.43,1317.89,Cash on Delivery,In-Store,Central
TXN009556,CUST0113,2024-03-11,Beauty,Moisturizer,1,1021.01,15.0,1021.01,153.15,867.86,UPI,In-Store,North
TXN009557,CUST0507,2024-06-09,Fashion,Jeans,3,722.64,0.0,2167.92,0.0,2167.92,Net Banking,In-Store,North
TXN009558,CUST0166,2024-06-13,Electronics,Power Bank,3,665.09,10.0,1995.27,199.53,1795.74,Cash on Delivery,Online,Central
TXN009559,CUST0051,2023-08-20,Home & Kitchen,Curtains,3,3120.78,10.0,9362.34,936.23,8426.11,Net Banking,Online,East
TXN009560,CUST0301,2024-05-29,Home & Kitchen,Cookware Set,4,1406.73,25.0,5626.92,1406.73,4220.19,Cash on Delivery,Online,East
TXN009561,CUST0389,2024-11-30,Groceries,Tea 250g,2,550.44,0.0,1100.88,0.0,1100.88,Debit Card,In-Store,West
TXN009562,CUST0485,2024-05-08,Groceries,Rice 5kg,2,260.11,10.0,520.22,52.02,468.2,Net Banking,In-Store,South
TXN009563,CUST0277,2024-05-08,Electronics,Power Bank,1,2750.38,5.0,2750.38,137.52,2612.86,Net Banking,In-Store,North
TXN009564,CUST0093,2024-11-30,Groceries,Tea 250g,4,265.66,25.0,1062.64,265.66,796.98,Cash on Delivery,Online,Central
TXN009565,CUST0550,2024-05-28,Groceries,Rice 5kg,3,334.82,0.0,1004.46,0.0,1004.46,Cash on Delivery,Online,North
TXN009566,CUST0347,2023-08-26,Electronics,Smartwatch,5,2181.48,5.0,10907.4,545.37,10362.03,Cash on Delivery,Online,East
TXN009567,CUST0447,2024-11-10,Groceries,Cooking Oil 1L,5,246.93,0.0,1234.65,0.0,1234.65,Net Banking,Online,East
TXN009568,CUST0532,2024-05-01,Electronics,Power Bank,4,1376.38,25.0,5505.52,1376.38,4129.14,Credit Card,In-Store,East
TXN009569,CUST0396,2024-06-04,Fashion,Sneakers,3,819.82,5.0,2459.46,122.97,2336.49,UPI,In-Store,North
TXN009570,CUST0758,2024-08-05,Fashion,Sneakers,4,1056.58,10.0,4226.32,422.63,3803.69,Credit Card,Online,South
TXN009571,CUST0143,2024-07-27,Sports,Yoga Mat,1,331.69,0.0,331.69,0.0,331.69,UPI,In-Store,Central
TXN009572,CUST0117,2024-10-22,Fashion,T-Shirt,2,2132.47,15.0,4264.94,639.74,3625.2,Credit Card,Online,East
TXN009573,CUST0282,2024-02-16,Sports,Yoga Mat,4,2211.41,20.0,8845.64,1769.13,7076.51,Credit Card,Online,East
TXN009574,CUST0451,2024-12-12,Electronics,Bluetooth Speaker,5,3682.65,20.0,18413.25,3682.65,14730.6,Debit Card,Online,East
TXN009575,CUST0208,2024-02-03,Groceries,Snacks Pack,1,586.55,15.0,586.55,87.98,498.57,UPI,Online,West
TXN009576,CUST0576,2024-01-26,Home & Kitchen,Curtains,2,1198.64,0.0,2397.28,0.0,2397.28,Cash on Delivery,Online,West
TXN009577,CUST0532,2024-05-01,Fashion,Sneakers,5,803.28,5.0,4016.4,200.82,3815.58,Credit Card,In-Store,East
TXN009578,CUST0585,2024-12-14,Sports,Yoga Mat,1,2618.24,20.0,2618.24,523.65,2094.59,Debit Card,In-Store,North
TXN009579,CUST0772,2024-10-27,Fashion,Jeans,1,884.79,20.0,884.79,176.96,707.83,Credit Card,Online,North
TXN009580,CUST0706,2024-05-07,Electronics,Bluetooth Speaker,1,3050.91,5.0,3050.91,152.55,2898.36,Net Banking,Online,East
TXN009581,CUST0368,2024-12-13,Fashion,Sneakers,1,854.6,0.0,854.6,0.0,854.6,Cash on Delivery,Online,Central
TXN009582,CUST0325,2024-10-19,Sports,Water Bottle,3,2183.41,15.0,6550.23,982.53,5567.7,Net Banking,Online,East
TXN009583,CUST0532,2024-11-18,Sports,Water Bottle,3,2863.48,0.0,8590.44,0.0,8590.44,UPI,In-Store,East
TXN009584,CUST0479,2023-12-18,Fashion,Sneakers,4,2251.92,0.0,9007.68,1351.15,7656.53,Net Banking,In-Store,East
TXN009585,CUST0314,2024-09-24,Fashion,Cap,5,2493.23,0.0,12466.15,0.0,12466.15,Cash on Delivery,Online,North
TXN009586,CUST0790,2024-07-30,Beauty,Face Wash,5,384.07,0.0,1920.35,0.0,1920.35,Cash on Delivery,Online,East
TXN009587,CUST0239,2023-11-13,Electronics,Bluetooth Speaker,2,3888.2,0.0,7776.4,0.0,7776.4,Net Banking,Online,East
TXN009588,CUST0113,2023-10-31,Sports,Water Bottle,2,872.01,0.0,1744.02,0.0,1744.02,Credit Card,Online,North
TXN009589,CUST0425,2024-09-18,Sports,Water Bottle,4,2212.32,0.0,8849.28,0.0,8849.28,Net Banking,In-Store,East
TXN009590,CUST0756,2024-12-28,Beauty,Lipstick,2,233.45,0.0,466.9,0.0,466.9,Credit Card,In-Store,North
TXN009591,CUST0309,2024-11-26,Home & Kitchen,LED Lamp,5,1190.45,20.0,5952.25,1190.45,4761.8,UPI,In-Store,North
TXN009592,CUST0314,2024-09-25,Home & Kitchen,Cookware Set,2,306.75,0.0,613.5,0.0,613.5,Net Banking,Online,North
TXN009593,CUST0056,2024-09-28,Sports,Water Bottle,2,2067.28,5.0,4134.56,206.73,3927.83,Credit Card,Online,South
TXN009594,CUST0575,2024-11-07,Sports,Football,2,1123.04,0.0,2246.08,0.0,2246.08,Net Banking,Online,East
TXN009595,CUST0417,2024-02-05,Electronics,Bluetooth Speaker,3,1238.85,0.0,3716.55,0.0,3716.55,Net Banking,Online,North
TXN009596,CUST0525,2024-12-05,Home & Kitchen,LED Lamp,3,2017.36,5.0,6052.08,302.6,5749.48,Cash on Delivery,In-Store,South
TXN009597,CUST0556,2024-05-30,Beauty,Perfume,1,534.97,10.0,534.97,53.5,481.47,Cash on Delivery,Online,North
TXN009598,CUST0263,2023-09-28,Home & Kitchen,Curtains,1,891.57,0.0,891.57,0.0,891.57,Net Banking,Online,Central
TXN009599,CUST0679,2023-06-23,Groceries,Rice 5kg,4,234.18,25.0,936.72,234.18,702.54,Net Banking,Online,East
TXN009600,CUST0413,2024-11-30,Home & Kitchen,Storage Box,1,2884.93,25.0,2884.93,721.23,2163.7,Cash on Delivery,In-Store,East
TXN009601,CUST0142,2023-10-13,Beauty,Lipstick,1,711.24,0.0,711.24,35.56,675.68,Net Banking,In-Store,East
TXN009602,CUST0533,2023-08-28,Fashion,T-Shirt,5,1698.1,15.0,8490.5,1273.58,7216.92,Credit Card,Online,Central
TXN009603,CUST0523,2024-09-13,Home & Kitchen,LED Lamp,3,2268.76,0.0,6806.28,0.0,6806.28,Credit Card,In-Store,East
TXN009604,CUST0394,2024-10-05,Fashion,Jeans,2,2373.67,0.0,4747.34,0.0,4747.34,Credit Card,In-Store,Central
TXN009605,CUST0116,2024-10-28,Electronics,Smartwatch,4,3832.53,0.0,15330.12,0.0,15330.12,Net Banking,Online,East
TXN009606,CUST0113,2024-06-03,Beauty,Shampoo,3,102.25,5.0,306.75,15.34,291.41,Cash on Delivery,Online,North
TXN009607,CUST0179,2024-11-13,Fashion,Sneakers,4,1526.6,0.0,6106.4,0.0,6106.4,UPI,Online,Central
TXN009608,CUST0116,2024-03-20,Fashion,T-Shirt,3,2301.0,20.0,6903.0,1380.6,5522.4,Cash on Delivery,Online,East
TXN009609,CUST0532,2024-05-03,Groceries,Detergent,1,398.19,0.0,398.19,0.0,398.19,Debit Card,In-Store,East
TXN009610,CUST0708,2023-03-08,Groceries,Tea 250g,2,94.93,0.0,189.86,0.0,189.86,UPI,In-Store,South
TXN009611,CUST0389,2024-12-01,Home & Kitchen,LED Lamp,1,3280.33,25.0,3280.33,820.08,2460.25,UPI,Online,West
TXN009612,CUST0037,2024-05-30,Home & Kitchen,Curtains,3,2867.19,0.0,8601.57,0.0,8601.57,Net Banking,Online,South
TXN009613,CUST0513,2024-07-21,Beauty,Moisturizer,1,814.7,0.0,814.7,0.0,814.7,Debit Card,In-Store,East
TXN009614,CUST0012,2024-12-29,Groceries,Detergent,2,464.6,25.0,929.2,232.3,696.9,Credit Card,Online,West
TXN009615,CUST0572,2024-02-16,Beauty,Moisturizer,2,241.08,0.0,482.16,0.0,482.16,Cash on Delivery,Online,East
TXN009616,CUST0227,2024-02-21,Electronics,Headphones,5,2786.87,15.0,13934.35,2090.15,11844.2,UPI,In-Store,Central
TXN009617,CUST0034,2024-06-26,Home & Kitchen,Mixer Grinder,2,1845.07,20.0,3690.14,738.03,2952.11,Credit Card,In-Store,Central
TXN009618,CUST0192,2024-08-04,Home & Kitchen,LED Lamp,1,2496.1,15.0,2496.1,374.42,2121.68,Net Banking,In-Store,Central
TXN009619,CUST0447,2024-08-04,Groceries,Snacks Pack,2,97.31,20.0,194.62,38.92,155.7,Credit Card,In-Store,East
TXN009620,CUST0413,2024-12-27,Beauty,Shampoo,4,823.3,25.0,3293.2,823.3,2469.9,Credit Card,In-Store,East
TXN009621,CUST0314,2024-07-14,Sports,Cricket Bat,5,1988.95,0.0,9944.75,0.0,9944.75,Net Banking,Online,North
TXN009622,CUST0793,2024-12-13,Fashion,T-Shirt,4,587.28,0.0,2349.12,0.0,2349.12,Net Banking,In-Store,South
TXN009623,CUST0489,2024-11-23,Fashion,Cap,2,1413.17,20.0,2826.34,565.27,2261.07,Cash on Delivery,Online,South
TXN009624,CUST0243,2024-11-07,Home & Kitchen,LED Lamp,1,771.16,0.0,771.16,0.0,771.16,Debit Card,Online,Central
TXN009625,CUST0041,2024-10-26,Sports,Football,2,747.6,15.0,1495.2,224.28,1270.92,UPI,In-Store,Central
TXN009626,CUST0524,2023-05-06,Groceries,Snacks Pack,4,136.78,0.0,547.12,0.0,547.12,Debit Card,In-Store,South
TXN009627,CUST0659,2024-09-09,Home & Kitchen,Mixer Grinder,3,1641.37,0.0,4924.11,0.0,4924.11,Net Banking,Online,South
TXN009628,CUST0181,2024-06-13,Groceries,Snacks Pack,5,277.83,0.0,1389.15,0.0,1389.15,Net Banking,In-Store,West
TXN009629,CUST0532,2024-06-22,Sports,Water Bottle,4,818.02,25.0,3272.08,818.02,2454.06,Cash on Delivery,Online,East
TXN009630,CUST0533,2024-04-06,Beauty,Face Wash,4,658.03,0.0,2632.12,263.21,2368.91,Credit Card,Online,Central
TXN009631,CUST0051,2024-09-01,Home & Kitchen,Mixer Grinder,1,1655.14,0.0,1655.14,0.0,1655.14,Cash on Delivery,Online,East
TXN009632,CUST0314,2024-09-07,Beauty,Face Wash,4,1161.91,0.0,4647.64,0.0,4647.64,Cash on Delivery,In-Store,North
TXN009633,CUST0676,2024-08-19,Fashion,Sneakers,1,2185.13,10.0,2185.13,218.51,1966.62,Cash on Delivery,Online,West
TXN009634,CUST0797,2024-12-21,Sports,Dumbbells,2,2925.19,10.0,5850.38,585.04,5265.34,Net Banking,Online,South
TXN009635,CUST0533,2023-06-16,Electronics,USB Cable,1,3747.19,0.0,3747.19,0.0,3747.19,Net Banking,In-Store,Central
